Generation: ,0,#,#,#,fitness
1,8,32,33,45,0.37082326525768927
1,8,9,31,33,0.3684517478709805
1,8,31,33,45,0.3456134607359532
1,3,8,31,33,0.33305507788003974
1,3,9,31,33,0.2952703808524598
1,8,9,32,45,0.2777128757926901
1,3,31,33,45,0.2769682021293488
3,8,31,33,45,0.265028599272013
1,3,16,26,33,0.13538533587041549
1,8,28,31,33,0.092357283694691
8,14,32,33,45,0.048142871800699205
1,16,26,33,38,0.03295991369470373
8,26,32,33,38,0.02966104253639151
8,14,24,38,39,0.00411744780943905
1,8,14,26,38,0.0031959064480587994
1,10,28,31,45,0.0008879171891358112
14,28,38,39,45,0.0008403085463044249
10,28,33,44,45,0.0007507551851899927
1,10,28,38,44,0.00015548932494212583
Generation: ,21,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
1,8,31,32,33,0.461991226292388
1,31,32,33,45,0.38419134805031735
1,8,32,33,45,0.37082326525768927
1,8,9,31,33,0.3684517478709805
1,8,31,33,45,0.3456134607359532
1,9,31,33,45,0.30640403031476343
1,3,9,31,33,0.2952703808524598
3,8,9,31,33,0.2825418038684989
1,3,8,33,45,0.2673309891213518
1,8,28,31,33,0.092357283694691
8,31,38,39,45,0.028875056453923898
7,22,34,42,50,0.026632467281659862
14,33,39,44,45,0.017743299252053663
1,14,28,31,33,0.012530642551031689
8,33,38,39,50,0.00606850003924391
9,10,31,44,45,0.0026212813274737634
14,28,38,39,45,0.0008403085463044249
10,28,33,44,45,0.0007507551851899927
9,16,17,29,40,0.00011078421108497882
6,18,19,27,36,1.2649909191015139e-06
Generation: ,22,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
1,8,31,32,33,0.461991226292388
1,31,32,33,45,0.38419134805031735
1,8,32,33,45,0.37082326525768927
1,8,9,31,33,0.3684517478709805
1,8,31,33,45,0.3456134607359532
1,9,32,33,45,0.3287538129084705
1,9,31,33,45,0.30640403031476343
1,18,31,32,33,0.08768746334170864
1,9,28,31,44,0.05348956484595227
1,14,31,32,45,0.044032666664989416
1,28,33,38,45,0.01446299045352416
14,19,31,43,49,0.008151160579881397
8,10,32,33,45,0.004856149468235899
14,28,31,38,45,0.0016433457377059498
1,8,14,32,47,0.0014887518764199067
14,28,38,39,45,0.0008403085463044249
10,28,33,44,45,0.0007507551851899927
1,6,8,19,36,4.5229936893602606e-05
4,10,28,38,44,1.4537740414388664e-05
6,18,19,27,36,1.2649909191015139e-06
Generation: ,23,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
1,8,31,32,33,0.461991226292388
1,31,32,33,45,0.38419134805031735
1,8,32,33,45,0.37082326525768927
1,8,9,31,33,0.3684517478709805
1,8,31,32,45,0.32454341191604436
1,9,31,33,45,0.30640403031476343
1,8,19,31,33,0.13457469981619005
1,9,33,41,45,0.10089683362560407
1,14,31,32,33,0.06268100020697644
1,24,32,33,50,0.061763065704224525
1,8,14,32,45,0.042500533428400565
1,14,19,32,33,0.01959033825328941
1,8,9,33,47,0.010359571872952692
1,31,33,45,47,0.010067750450231365
14,19,31,43,49,0.008151160579881397
8,10,32,33,45,0.004856149468235899
1,19,35,38,43,0.004651602167797522
13,14,26,29,42,0.0016401125643525495
1,8,14,32,47,0.0014887518764199067
5,11,27,36,42,2.4709092102931598e-05
Generation: ,24,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
8,16,31,32,33,0.52253570629672
1,8,31,32,33,0.461991226292388
1,31,32,33,45,0.38419134805031735
1,8,32,33,45,0.37082326525768927
1,8,9,31,33,0.3684517478709805
8,31,32,33,45,0.36762954751986127
1,8,9,31,32,0.34598938110178384
1,8,31,33,45,0.3456134607359532
1,8,31,32,45,0.32454341191604436
1,9,31,32,45,0.28772435312973266
1,8,19,31,33,0.13457469981619005
1,8,19,31,32,0.12637046063808116
1,24,32,33,50,0.061763065704224525
1,8,24,32,50,0.05217399136072841
1,9,25,28,49,0.038764869631317686
1,9,18,29,34,0.01840772207586135
1,8,10,31,32,0.0053409829005026084
8,10,32,33,45,0.004856149468235899
5,22,29,38,47,0.000750674004244292
1,15,21,38,48,0.0006245397669954447
Generation: ,25,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
8,16,31,32,33,0.52253570629672
1,8,31,32,33,0.461991226292388
1,8,16,31,32,0.46129458884241525
8,16,31,33,45,0.39090650110532327
1,31,32,33,45,0.38419134805031735
1,8,32,33,45,0.37082326525768927
1,9,31,32,45,0.28772435312973266
8,9,25,32,33,0.19383062066073536
1,9,18,31,32,0.0656699293089649
1,9,18,31,34,0.05254769964944226
1,21,32,33,38,0.05176207466996266
1,9,33,37,45,0.0483668976543345
1,9,25,28,49,0.038764869631317686
1,9,18,29,34,0.01840772207586135
8,16,21,28,38,0.009886818466721507
1,18,20,24,25,0.006242640854399716
1,15,21,38,48,0.0006245397669954447
15,21,38,45,48,0.0004969775590573328
15,21,27,29,48,0.00017119496524954924
10,18,21,34,38,8.69666823925351e-05
Generation: ,26,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
1,16,31,32,33,0.5460760669562768
8,16,31,32,33,0.52253570629672
1,8,31,32,33,0.461991226292388
1,8,16,31,32,0.46129458884241525
8,16,31,33,45,0.39090650110532327
8,16,31,32,45,0.36707519822501816
1,9,16,32,45,0.3282580844078854
1,9,31,32,45,0.28772435312973266
8,9,31,32,45,0.2753210718781595
1,9,21,38,45,0.02899997595040764
8,16,28,38,45,0.01381864821942479
8,16,21,28,38,0.009886818466721507
1,16,18,20,25,0.008148735762501481
1,18,20,25,32,0.00766351041171399
1,16,18,25,38,0.0075997781401958295
8,21,33,38,48,0.007024751519047138
1,18,20,24,25,0.006242640854399716
15,21,31,32,48,0.0035278227959322297
18,20,25,31,42,0.002890598837223839
15,21,38,45,48,0.0004969775590573328
Generation: ,27,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
1,16,31,32,33,0.5460760669562768
8,16,31,32,33,0.52253570629672
1,8,16,31,33,0.4912428150285127
1,8,31,32,33,0.461991226292388
1,8,16,31,32,0.46129458884241525
1,9,16,31,32,0.40896127391199216
8,9,31,32,33,0.3919226672024689
8,16,31,32,45,0.36707519822501816
1,9,16,32,45,0.3282580844078854
1,9,31,32,45,0.28772435312973266
2,9,16,33,45,0.07222438653063294
1,16,31,32,40,0.07174833166155159
16,21,32,38,45,0.041127564201813495
15,21,31,32,45,0.018608322338235356
1,15,16,32,48,0.007069324053959775
8,15,16,38,45,0.006262358819651353
15,21,31,32,48,0.0035278227959322297
10,19,23,31,45,0.0007324923149149595
9,15,21,38,48,0.0005298180513496388
15,21,38,45,48,0.0004969775590573328
Generation: ,28,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
1,16,31,32,33,0.5460760669562768
1,8,16,32,33,0.5270751443400078
8,16,31,32,33,0.52253570629672
1,8,16,31,33,0.4912428150285127
1,8,31,32,33,0.461991226292388
1,8,16,31,32,0.46129458884241525
1,11,16,32,33,0.2869072880262257
8,16,32,38,45,0.06912388477880453
8,16,27,31,32,0.06797293260234072
8,16,22,26,29,0.061516175166840804
16,21,32,33,38,0.0585455539147717
1,16,21,31,38,0.04817037000642857
16,21,32,38,45,0.041127564201813495
1,9,15,16,21,0.021277286441793233
1,15,32,33,38,0.008761401154926919
8,15,16,38,45,0.006262358819651353
15,21,31,32,38,0.0043656314577813216
10,22,23,28,33,0.0008573005383612185
9,15,21,38,48,0.0005298180513496388
17,21,34,47,48,4.5519592662376995e-06
Generation: ,29,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
1,8,16,22,33,0.5885150496627882
1,16,22,31,32,0.5725591093808216
1,16,31,32,33,0.5460760669562768
1,8,16,32,33,0.5270751443400078
8,16,31,32,33,0.52253570629672
1,8,16,31,33,0.4912428150285127
1,8,31,32,33,0.461991226292388
8,31,32,33,44,0.34187349246184745
1,16,21,31,33,0.2922813218385519
1,2,16,32,33,0.11380472317354239
8,16,27,31,32,0.06797293260234072
8,16,22,26,29,0.061516175166840804
16,21,32,33,38,0.0585455539147717
1,22,26,29,31,0.05634919123795086
21,31,33,37,38,0.007549749537643719
25,29,37,45,48,0.0012929311688872804
10,22,23,28,33,0.0008573005383612185
10,23,28,31,32,0.0006719761874982089
14,36,41,44,45,2.2943792862496008e-05
22,31,36,38,47,5.632934479423601e-06
Generation: ,30,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
1,16,22,32,33,0.654205972754594
1,16,22,31,33,0.6097308649734392
1,8,16,22,33,0.5885150496627882
1,16,22,31,32,0.5725591093808216
1,16,31,32,33,0.5460760669562768
1,8,16,32,33,0.5270751443400078
8,16,31,32,33,0.52253570629672
1,8,16,22,31,0.5150666100973316
1,8,22,31,32,0.48439640752265867
1,8,31,32,33,0.461991226292388
8,16,23,33,35,0.1196864855004871
1,16,32,33,38,0.1028315160361487
16,21,32,33,38,0.0585455539147717
1,16,21,22,38,0.0577087070371966
19,30,31,32,35,0.009518983209124747
2,6,11,22,44,0.006343623935394088
11,20,23,29,50,0.0012127658372618707
14,25,30,39,41,0.0007193398930114526
10,23,28,31,32,0.0006719761874982089
1,28,33,36,40,3.295766115939299e-05
Generation: ,31,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
1,16,22,32,33,0.654205972754594
1,16,22,31,33,0.6097308649734392
1,8,16,22,33,0.5885150496627882
8,16,22,31,33,0.5834464600429308
1,16,22,31,32,0.5725591093808216
8,16,31,32,33,0.52253570629672
1,8,16,22,31,0.5150666100973316
1,8,16,31,32,0.46129458884241525
1,8,23,32,33,0.2638327065212235
8,16,22,31,35,0.2197441870262776
1,8,16,33,35,0.21140087167587948
8,16,31,32,35,0.19680329188033052
8,16,23,33,35,0.1196864855004871
1,22,31,32,40,0.07534151698985676
1,16,22,23,48,0.046373694437831806
23,28,31,33,35,0.023313134065519967
8,16,22,31,47,0.014357142791540912
10,23,28,31,32,0.0006719761874982089
10,15,30,32,43,4.2747508662345964e-05
10,16,17,31,33,3.7156199262916044e-05
Generation: ,32,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
1,16,22,32,33,0.654205972754594
1,16,22,31,33,0.6097308649734392
1,8,16,22,33,0.5885150496627882
8,16,22,31,33,0.5834464600429308
1,8,22,31,33,0.5158444529303132
1,8,16,31,33,0.4912428150285127
1,8,16,31,32,0.46129458884241525
16,21,22,31,33,0.3471409603282925
1,8,16,22,23,0.29414285390495026
16,22,24,31,35,0.19898251943069498
8,16,31,32,35,0.19680329188033052
1,8,16,22,48,0.0783783622867808
16,22,30,32,44,0.07220419270304827
8,16,31,32,48,0.06959124141238221
1,16,22,23,48,0.046373694437831806
8,22,31,33,47,0.014378824648612532
8,16,22,31,47,0.014357142791540912
2,7,15,39,49,0.004867821537721972
9,13,29,34,47,0.001842768793896774
1,22,23,47,48,0.0011428627411345647
Generation: ,33,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
1,16,22,32,33,0.654205972754594
1,16,22,31,33,0.6097308649734392
1,8,16,22,33,0.5885150496627882
8,16,22,31,33,0.5834464600429308
1,16,31,32,33,0.5460760669562768
1,8,22,31,33,0.5158444529303132
1,8,16,22,31,0.5150666100973316
1,22,32,33,44,0.42801989988414546
16,21,22,31,33,0.3471409603282925
8,22,31,33,35,0.22007604010628112
8,16,31,32,35,0.19680329188033052
22,30,31,32,33,0.09687897151582957
16,30,31,32,33,0.09225862256375258
16,22,30,32,44,0.07220419270304827
21,30,31,32,44,0.030337968152159826
5,7,14,22,25,0.029095316141871292
9,13,16,22,47,0.008374544499392308
8,13,16,31,47,0.007884896699956258
2,15,22,33,41,0.0035344280918553693
9,13,29,34,47,0.001842768793896774
Generation: ,34,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
1,16,22,32,33,0.654205972754594
16,22,31,32,33,0.6485716196405104
1,16,22,31,33,0.6097308649734392
1,8,16,22,33,0.5885150496627882
8,16,22,31,33,0.5834464600429308
1,16,22,31,32,0.5725591093808216
1,16,31,32,33,0.5460760669562768
1,8,16,32,33,0.5270751443400078
1,8,16,24,31,0.37576727785473435
16,21,22,31,33,0.3471409603282925
21,22,31,32,33,0.32647007356041746
16,21,31,32,33,0.31090007277843246
8,22,31,33,35,0.22007604010628112
16,22,30,31,33,0.10301299240341726
16,22,30,32,44,0.07220419270304827
1,22,30,32,44,0.06383813226227861
1,16,30,31,44,0.05666061627400521
22,30,31,33,35,0.03885650698090509
8,30,31,35,44,0.020451062552176644
27,31,33,41,44,0.016157232901414516
Generation: ,35,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
1,16,22,32,33,0.654205972754594
16,22,31,32,33,0.6485716196405104
8,16,22,32,33,0.6260043256285494
1,16,22,31,33,0.6097308649734392
1,8,16,22,33,0.5885150496627882
8,16,22,31,33,0.5834464600429308
1,8,16,32,33,0.5270751443400078
1,8,22,31,32,0.48439640752265867
8,22,24,32,33,0.47957380041491005
1,8,31,32,33,0.461991226292388
1,8,16,24,31,0.37576727785473435
16,21,22,31,33,0.3471409603282925
16,21,31,32,33,0.31090007277843246
1,21,22,31,32,0.2882078230016473
8,22,31,33,35,0.22007604010628112
8,21,22,31,35,0.11061214942261413
1,22,33,35,38,0.04330948598278252
1,14,16,21,32,0.0359422114602964
3,8,19,27,49,0.014683212043173837
19,25,30,32,41,0.0036023430366982855
Generation: ,36,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
1,16,22,32,33,0.654205972754594
16,22,31,32,33,0.6485716196405104
8,16,22,32,33,0.6260043256285494
1,16,22,31,33,0.6097308649734392
8,16,22,31,32,0.5478771122208576
1,8,22,31,32,0.48439640752265867
16,21,22,31,33,0.3471409603282925
1,16,21,32,33,0.3136009630736307
1,21,22,31,33,0.3069188880794227
1,21,22,31,32,0.2882078230016473
1,21,31,32,33,0.274877112025985
8,21,31,32,33,0.2630276523157004
3,16,21,22,31,0.23500134121343866
1,8,21,31,32,0.2322008453528689
12,24,31,44,48,0.042682994296060775
1,14,16,21,33,0.03827565630113587
1,14,16,21,32,0.0359422114602964
1,8,14,21,31,0.028340600942200783
3,25,30,31,37,0.0039831996565744205
4,15,24,44,46,0.001030702768791579
Generation: ,37,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
1,16,22,32,33,0.654205972754594
16,22,31,32,33,0.6485716196405104
8,16,22,32,33,0.6260043256285494
1,16,22,31,33,0.6097308649734392
8,16,22,31,33,0.5834464600429308
1,8,22,32,33,0.5534712797162361
1,8,16,22,32,0.5526366993194849
8,16,22,31,32,0.5478771122208576
1,8,22,31,33,0.5158444529303132
1,8,22,31,32,0.48439640752265867
1,8,16,31,32,0.46129458884241525
1,21,31,32,33,0.274877112025985
8,21,31,32,33,0.2630276523157004
16,22,31,33,35,0.2601310405329876
1,8,21,31,32,0.2322008453528689
1,16,22,32,38,0.1078185344508994
16,22,32,33,48,0.09869399486699801
4,11,23,31,49,0.011980061032916453
6,14,19,21,44,0.0011366645908018804
2,7,21,47,50,0.00021344509030859498
Generation: ,38,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
1,16,22,32,33,0.654205972754594
16,22,31,32,33,0.6485716196405104
8,16,22,32,33,0.6260043256285494
1,16,22,31,33,0.6097308649734392
8,16,22,31,33,0.5834464600429308
1,22,31,32,33,0.5734237761849968
1,8,22,32,33,0.5534712797162361
1,16,22,31,45,0.42832877337753317
1,16,21,22,31,0.30645608450357126
1,21,31,32,33,0.274877112025985
16,22,31,33,35,0.2601310405329876
16,31,32,33,35,0.23297383102573563
2,5,7,22,32,0.10045301157526125
16,22,32,33,48,0.09869399486699801
16,22,31,33,48,0.09198444735158724
16,22,31,32,48,0.08637668892619713
2,16,20,21,48,0.0016238752799184759
6,13,26,35,40,0.0009470679205375016
2,7,21,47,50,0.00021344509030859498
4,13,14,27,42,0.00019083510611508993
Generation: ,39,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
1,16,22,32,33,0.654205972754594
16,22,31,32,33,0.6485716196405104
8,16,22,32,33,0.6260043256285494
1,16,22,31,33,0.6097308649734392
1,8,22,32,33,0.5534712797162361
8,19,22,32,33,0.17149226742422444
1,2,16,22,33,0.12707067109795667
3,9,13,34,45,0.11615963134153531
2,5,7,22,32,0.10045301157526125
16,22,32,33,48,0.09869399486699801
16,22,31,32,48,0.08637668892619713
1,8,16,33,48,0.07475306411302216
1,8,22,32,48,0.07371123729424361
5,7,16,31,48,0.06510130988114265
2,20,22,31,33,0.022295251093517234
20,31,32,33,48,0.014579847279267024
19,24,25,35,42,0.009186196629475651
2,21,22,32,48,0.009061271271138044
2,21,32,33,48,0.008642152917133742
2,16,20,21,48,0.0016238752799184759
Generation: ,40,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
1,16,22,32,33,0.654205972754594
16,22,31,32,33,0.6485716196405104
8,16,22,32,33,0.6260043256285494
1,16,22,31,33,0.6097308649734392
1,22,31,32,33,0.5734237761849968
1,8,22,32,33,0.5534712797162361
1,16,31,32,33,0.5460760669562768
5,16,22,31,33,0.5275987271120852
1,8,16,32,33,0.5270751443400078
1,5,16,31,33,0.4442208525747676
1,5,7,8,16,0.416517158290587
3,13,22,32,34,0.21738844092779838
3,8,13,16,45,0.17411120595441057
1,3,9,13,45,0.13647349193873193
3,9,13,34,45,0.11615963134153531
5,16,22,33,48,0.08028539098626701
1,8,16,33,48,0.07475306411302216
5,7,16,31,48,0.06510130988114265
8,9,19,29,45,0.028094123240935933
10,11,20,45,49,0.00047619905405779824
Generation: ,41,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
1,16,22,32,33,0.654205972754594
16,22,31,32,33,0.6485716196405104
8,16,22,32,33,0.6260043256285494
1,16,22,31,33,0.6097308649734392
8,16,22,31,33,0.5834464600429308
1,22,31,32,33,0.5734237761849968
5,16,22,31,33,0.5275987271120852
1,8,16,32,33,0.5270751443400078
5,22,31,32,33,0.49618228597331815
16,22,31,33,45,0.48519337433740434
1,5,16,22,31,0.46576422427054087
3,16,22,33,34,0.40142439123192514
1,13,22,32,33,0.3772810972245911
13,16,22,33,34,0.34145576612151024
9,13,22,32,45,0.22483854708855971
3,13,22,32,34,0.21738844092779838
8,9,19,29,45,0.028094123240935933
20,22,25,44,46,0.015389456093562527
15,38,40,42,46,0.0001933277762203042
17,24,31,39,48,0.0001467493585906576
Generation: ,42,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
1,16,22,32,33,0.654205972754594
16,22,31,32,33,0.6485716196405104
8,16,22,32,33,0.6260043256285494
1,16,22,31,33,0.6097308649734392
1,22,31,32,33,0.5734237761849968
1,16,22,31,32,0.5725591093808216
5,16,22,32,33,0.5660829364599788
5,22,31,32,33,0.49618228597331815
1,5,22,31,33,0.4664676116705506
1,5,16,22,31,0.46576422427054087
1,5,16,31,33,0.4442208525747676
1,8,9,16,31,0.36789615877866205
1,8,19,29,32,0.04426820457494689
9,16,19,29,45,0.03320740189616885
8,9,19,29,45,0.028094123240935933
3,30,31,39,46,0.011616307632295092
8,15,19,33,34,0.011134134834365372
3,19,24,37,42,0.005270060310125931
3,23,26,37,42,0.0037889921192763424
5,24,25,38,47,0.0007731835451906813
Generation: ,43,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
1,16,22,32,33,0.654205972754594
16,22,31,32,33,0.6485716196405104
8,16,22,32,33,0.6260043256285494
1,16,22,31,33,0.6097308649734392
1,22,31,32,33,0.5734237761849968
1,16,22,31,32,0.5725591093808216
1,8,16,22,31,0.5150666100973316
1,8,31,32,33,0.461991226292388
1,16,19,32,33,0.17067077469048914
8,23,33,34,42,0.08543821958064668
15,16,31,32,34,0.039541398319917105
12,13,38,43,44,0.01870409368691502
3,8,26,34,37,0.013468484003887985
8,15,19,33,34,0.011134134834365372
15,23,33,45,46,0.008774001119808325
5,9,25,31,47,0.004019905112354012
3,23,26,37,42,0.0037889921192763424
3,4,7,21,47,0.0005060494898706199
10,13,31,39,50,0.000253960211334419
14,34,35,47,50,7.773948758508652e-05
Generation: ,44,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
1,16,22,32,33,0.654205972754594
16,22,31,32,33,0.6485716196405104
8,16,22,32,33,0.6260043256285494
1,16,22,31,33,0.6097308649734392
1,8,16,22,33,0.5885150496627882
1,16,32,38,44,0.06717695700174185
12,16,22,38,43,0.052054613308539555
15,16,22,32,45,0.04428770197303836
8,12,13,38,44,0.03837841250099451
8,16,33,39,50,0.036766058332349076
15,22,23,32,33,0.0315573242786032
16,21,23,26,42,0.02033173031111867
12,13,38,43,44,0.01870409368691502
16,22,23,26,37,0.01640107274488282
1,16,32,33,47,0.015353745222871919
15,23,33,45,46,0.008774001119808325
22,23,26,37,42,0.005868490519244865
3,23,26,37,42,0.0037889921192763424
1,10,13,33,50,0.0005724091695403063
10,13,31,39,50,0.000253960211334419
Generation: ,45,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
1,16,22,32,33,0.654205972754594
16,22,31,32,33,0.6485716196405104
8,16,22,32,33,0.6260043256285494
1,16,22,31,33,0.6097308649734392
1,16,31,32,33,0.5460760669562768
16,22,23,31,33,0.34520455734795114
12,23,33,44,46,0.09323869839779907
1,12,33,38,43,0.04389446848601668
12,13,38,43,44,0.01870409368691502
15,23,31,32,45,0.018504522398289248
16,22,23,26,37,0.01640107274488282
15,23,33,45,46,0.008774001119808325
16,19,25,30,42,0.004748510986558777
9,10,12,44,45,0.0029116774776799313
1,15,33,46,50,0.0028505173300528114
15,16,23,37,46,0.0017229109462422493
11,18,20,29,35,0.0011340134296804136
6,10,13,16,33,0.0007340002231692822
1,10,13,33,50,0.0005724091695403063
1,10,13,38,43,0.0003005778481457532
Generation: ,46,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
12,16,22,32,33,0.7204230075486127
1,16,22,32,33,0.654205972754594
16,22,31,32,33,0.6485716196405104
8,16,22,32,33,0.6260043256285494
1,16,22,31,33,0.6097308649734392
8,16,22,31,33,0.5834464600429308
1,8,16,22,32,0.5526366993194849
1,12,13,33,44,0.243357792732888
8,16,22,33,42,0.23817379137943487
1,12,16,31,38,0.093171989864541
12,32,33,38,43,0.04669061081642195
1,12,33,38,43,0.04389446848601668
16,31,32,38,43,0.04197053976300284
1,12,33,38,46,0.0415472891378091
19,22,30,31,33,0.028220143085558844
23,32,33,37,46,0.019046202060162252
12,13,38,43,44,0.01870409368691502
16,19,25,30,42,0.004748510986558777
15,16,23,37,46,0.0017229109462422493
1,8,13,17,39,0.0007067922977455987
Generation: ,47,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
12,16,22,32,33,0.7204230075486127
1,16,22,32,33,0.654205972754594
16,22,31,32,33,0.6485716196405104
8,16,22,32,33,0.6260043256285494
1,16,22,31,33,0.6097308649734392
12,16,31,32,33,0.6013484726384988
8,12,16,32,33,0.5804243258292401
1,16,22,31,32,0.5725591093808216
1,8,22,32,33,0.5534712797162361
16,22,31,33,42,0.24675989495085407
8,16,22,33,42,0.23817379137943487
8,16,31,32,40,0.06865538965907841
3,7,19,33,43,0.055824380613402357
1,12,33,38,46,0.0415472891378091
12,13,38,43,44,0.01870409368691502
1,13,38,43,44,0.016984923686124254
12,22,41,42,48,0.010536274500693414
31,33,38,46,48,0.005642730162707777
10,16,22,33,42,0.0032595392310864175
10,13,16,42,43,0.0007369857330546955
Generation: ,48,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
12,16,22,32,33,0.7204230075486127
1,16,22,32,33,0.654205972754594
16,22,31,32,33,0.6485716196405104
8,16,22,32,33,0.6260043256285494
8,12,16,32,33,0.5804243258292401
1,22,31,32,33,0.5734237761849968
1,8,16,32,33,0.5270751443400078
1,12,16,33,44,0.42198276747338953
7,8,16,29,33,0.18936282557588976
12,22,33,38,44,0.08272443335058513
12,32,33,38,44,0.07408815233134379
31,33,43,44,46,0.06914180615660351
1,13,16,31,38,0.05518805488891557
13,16,33,38,44,0.04666281819448589
12,13,38,43,44,0.01870409368691502
1,13,38,43,44,0.016984923686124254
13,33,38,43,46,0.011476643760857077
31,33,38,46,48,0.005642730162707777
16,31,38,46,48,0.005634221479149043
38,43,44,46,48,0.0017340133122410366
Generation: ,49,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
12,16,22,32,33,0.7204230075486127
1,16,22,32,33,0.654205972754594
16,22,31,32,33,0.6485716196405104
8,16,22,32,33,0.6260043256285494
7,8,16,32,33,0.5799956155577898
1,22,31,32,33,0.5734237761849968
8,16,22,31,32,0.5478771122208576
1,8,16,32,33,0.5270751443400078
13,16,22,31,32,0.3734677581624509
16,22,25,31,33,0.29895348479483086
7,8,22,33,39,0.2902557131350622
7,16,29,32,33,0.21049978514638917
7,8,16,29,33,0.18936282557588976
16,22,31,33,38,0.11382946939618144
16,22,31,32,38,0.10688994663507514
1,13,16,31,38,0.05518805488891557
8,13,30,31,33,0.04786307274124352
7,31,33,38,46,0.041159039678730656
1,31,33,38,48,0.01278332683563902
16,31,38,46,48,0.005634221479149043
Generation: ,0,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
3,29,31,33,45,0.09618773264476264
3,25,39,44,45,0.04536273996735813
1,13,23,31,50,0.021658365327978532
2,13,19,24,31,0.014497953531068968
13,26,29,34,43,0.01239058046973199
13,19,21,28,34,0.008417519179897368
19,29,45,48,49,0.005661626072917101
3,20,34,38,39,0.004997522535304807
8,9,26,30,38,0.003528170106597308
4,32,35,39,41,0.0028380494221102288
4,16,19,22,48,0.002372898380148097
15,20,32,33,38,0.0017537973857258064
10,21,33,35,49,0.0015791864600331333
4,5,28,38,45,0.0010329573219696145
13,35,41,43,47,0.00047730995065701804
5,10,11,30,32,0.0004287125311954655
19,27,28,40,46,0.0002577959201602553
17,20,22,29,34,0.00015698214762591302
4,11,15,26,38,0.00012073244223228742
13,17,30,32,47,7.298841150633163e-06
Generation: ,1,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
1,9,23,24,31,0.1667550057747998
3,29,31,33,45,0.09618773264476264
13,29,31,33,45,0.08181828672870234
3,25,39,44,45,0.04536273996735813
3,25,29,44,45,0.031076763341778106
1,13,23,31,50,0.021658365327978532
2,11,19,31,33,0.015135021541379435
2,13,19,24,31,0.014497953531068968
22,27,29,34,46,0.009229424492372502
3,15,29,31,38,0.0019197801493131199
15,20,32,33,38,0.0017537973857258064
1,13,23,47,50,0.0006089573290460481
19,27,28,40,46,0.0002577959201602553
13,17,20,31,34,0.0002461115042046722
2,27,28,40,46,0.00017190051068972744
17,20,22,29,34,0.00015698214762591302
13,17,20,30,38,9.199239220738194e-06
13,17,30,32,47,7.298841150633163e-06
17,23,32,47,50,5.488411505596434e-06
17,20,27,28,40,2.085258400998456e-06
Generation: ,2,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
3,13,31,33,45,0.18066028788432598
1,9,23,24,31,0.1667550057747998
1,3,31,39,44,0.1152658328075017
1,9,13,23,24,0.10971556143865308
3,29,31,33,45,0.09618773264476264
29,31,33,44,45,0.09282165248121232
13,29,31,33,45,0.08181828672870234
3,13,29,33,45,0.06328620266358456
3,25,39,44,45,0.04536273996735813
3,25,29,33,44,0.04423812494206611
1,13,23,30,31,0.024999911745674067
1,13,23,31,50,0.021658365327978532
2,13,29,31,45,0.014923247738768002
2,13,19,24,31,0.014497953531068968
2,19,24,28,46,0.0021044230776267334
30,32,44,45,47,0.001192220757311298
13,27,29,40,46,0.000886322887967653
13,19,27,37,40,0.00028035186268738385
19,27,28,40,46,0.0002577959201602553
13,17,30,32,47,7.298841150633163e-06
Generation: ,3,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
3,13,31,33,45,0.18066028788432598
1,9,23,24,31,0.1667550057747998
1,9,13,24,45,0.15420788149701647
23,31,32,44,45,0.14209539697471762
