Generation: ,0,#,#,#,fitness
8,12,22,45,49,0.4364820887893593
9,16,31,34,49,0.35485285550763845
3,7,24,31,33,0.33186829469261997
5,7,11,22,24,0.20629317190223104
3,16,34,46,49,0.14281890421392085
8,21,22,41,49,0.09257865273783336
7,9,21,25,39,0.053391892227025374
5,7,11,20,33,0.04545306365592897
6,7,9,21,49,0.03865306578485236
1,12,25,37,41,0.011148907009380518
5,31,37,49,50,0.008611846118009614
3,7,27,39,40,0.003791678913342264
13,19,31,40,50,0.0017641400648321193
5,6,12,15,38,0.0011497494464820445
1,3,8,36,42,0.00027300250390019756
12,22,26,36,42,0.0001659048811153899
10,13,14,33,37,7.945619671073229e-05
2,4,17,33,48,7.374009048085075e-06
6,10,37,48,50,3.034995069724759e-06
Generation: ,41,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,12,31,33,45,0.43767633275064327
8,12,22,45,49,0.4364820887893593
9,16,31,34,49,0.35485285550763845
3,7,24,31,33,0.33186829469261997
8,12,32,44,45,0.26676824491318424
2,7,12,33,49,0.12429752584686551
2,3,33,34,45,0.04912968466922119
5,7,11,20,33,0.04545306365592897
9,12,25,33,37,0.03281784500970083
12,13,19,42,45,0.028969331683536746
2,24,27,32,34,0.00965306782864409
21,30,32,39,42,0.008484007134252845
6,11,20,43,44,0.0024132393394876344
13,15,26,34,41,0.0024068302209617407
9,11,22,32,36,0.0005132020680484504
13,28,35,46,47,0.00029428225205836077
1,3,8,36,42,0.00027300250390019756
10,13,14,33,37,7.945619671073229e-05
12,14,20,22,36,3.124741178889043e-05
2,4,17,33,48,7.374009048085075e-06
Generation: ,42,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,12,31,33,45,0.43767633275064327
8,12,22,45,49,0.4364820887893593
9,16,31,34,49,0.35485285550763845
3,7,24,31,33,0.33186829469261997
22,33,34,43,45,0.17175468583216955
16,31,44,48,49,0.05486339181445049
9,12,25,33,37,0.03281784500970083
12,13,19,42,45,0.028969331683536746
21,30,32,39,42,0.008484007134252845
9,15,43,45,46,0.00541253700721347
7,12,19,30,37,0.004012322223072404
4,9,21,30,45,0.002453755359260036
8,18,27,33,40,0.0017449824465776672
1,3,8,36,42,0.00027300250390019756
18,19,25,45,47,0.00024736194972387645
4,28,30,35,42,0.0002344055143513894
15,21,37,38,41,0.0002114986342526926
3,10,21,30,42,0.00015799929698630697
21,36,39,42,45,8.544749684502832e-05
2,9,21,30,36,1.5499013243834342e-05
Generation: ,43,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,12,31,33,45,0.43767633275064327
8,12,22,45,49,0.4364820887893593
9,16,31,34,49,0.35485285550763845
3,7,24,31,33,0.33186829469261997
11,31,33,38,44,0.03266113278145694
18,24,41,45,49,0.017917573635146906
5,19,21,25,42,0.012242063263238057
4,5,16,41,44,0.008934544687896343
1,7,21,45,47,0.00561657094437323
8,18,27,33,40,0.0017449824465776672
12,18,24,27,40,0.001536116131016177
16,20,28,47,49,0.0005881646963362938
24,37,42,45,47,0.0004919776169404008
4,11,21,22,47,0.0003710012696236577
18,19,25,45,47,0.00024736194972387645
15,21,37,38,41,0.0002114986342526926
8,13,38,47,48,0.00019804463539922415
21,36,39,42,45,8.544749684502832e-05
2,14,26,27,48,8.216732480718797e-05
3,17,18,36,47,1.972474804757313e-08
Generation: ,44,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,12,31,33,45,0.43767633275064327
8,12,22,45,49,0.4364820887893593
7,8,22,24,31,0.4342038662926622
9,16,31,34,49,0.35485285550763845
3,7,24,31,33,0.33186829469261997
7,32,35,41,45,0.052432335681788705
5,12,24,45,50,0.038867515636315166
1,3,14,24,31,0.034565353020312314
11,31,33,38,44,0.03266113278145694
20,21,28,32,45,0.008290815490705879
9,15,24,31,37,0.004441884940695137
3,14,26,27,31,0.002004093007234251
8,18,27,33,40,0.0017449824465776672
10,12,33,39,46,0.0014774218114271126
6,7,25,48,50,0.0007990120673843744
3,12,17,24,35,0.000697320508884081
18,19,25,45,47,0.00024736194972387645
3,7,17,26,41,0.0002097989322400806
17,24,36,45,49,3.7988674596030523e-06
3,17,18,36,47,1.972474804757313e-08
Generation: ,45,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,12,31,33,45,0.43767633275064327
8,12,22,45,49,0.4364820887893593
7,8,22,24,31,0.4342038662926622
9,16,31,34,49,0.35485285550763845
3,7,24,31,33,0.33186829469261997
3,7,24,31,42,0.11856719574984878
7,12,14,22,45,0.060095483259609034
9,13,25,49,50,0.017404235533584875
3,16,18,25,46,0.013779449416111934
6,7,24,25,29,0.01088895560702411
8,21,31,37,50,0.005000141014362157
5,7,17,31,33,0.002388590499200723
10,12,33,39,46,0.0014774218114271126
6,7,25,48,50,0.0007990120673843744
18,19,25,45,47,0.00024736194972387645
10,15,34,39,49,0.00023865134529560834
5,18,25,38,47,0.00016206485749521132
1,10,41,42,50,0.0001023526474506107
3,4,29,31,36,2.269326306118637e-05
10,16,28,36,50,4.238096439338019e-07
Generation: ,46,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,12,31,33,45,0.43767633275064327
8,12,22,45,49,0.4364820887893593
7,8,22,24,31,0.4342038662926622
9,16,31,34,49,0.35485285550763845
3,7,24,31,33,0.33186829469261997
3,7,29,31,32,0.12490428245390041
5,21,23,35,49,0.0521524394816651
2,8,19,24,33,0.024301379235160347
8,9,33,41,50,0.01775843571789511
12,18,37,45,49,0.010915976757853003
6,24,25,33,48,0.004869205602955591
6,8,25,38,45,0.004674551627826622
9,31,35,45,47,0.003216736466015537
10,12,33,39,46,0.0014774218114271126
18,19,25,45,47,0.00024736194972387645
10,15,34,39,49,0.00023865134529560834
10,20,28,33,46,0.0001126525950350035
10,20,27,43,49,7.894963245058334e-05
7,20,27,36,44,2.208069233090179e-05
2,10,29,31,47,1.0495027365786188e-05
Generation: ,47,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,12,31,33,45,0.43767633275064327
8,12,22,45,49,0.4364820887893593
7,8,22,24,31,0.4342038662926622
9,16,31,34,49,0.35485285550763845
3,7,24,31,33,0.33186829469261997
9,16,24,25,34,0.14023347915247591
3,12,37,45,49,0.046089085034850596
18,19,33,46,49,0.012332414459245983
12,18,37,45,49,0.010915976757853003
1,2,28,29,31,0.006113797716182154
9,31,35,45,47,0.003216736466015537
23,26,30,41,44,0.003184197830287641
4,8,29,32,50,0.001955148774135653
14,20,27,43,49,0.0007826904955545985
3,4,31,37,40,0.0006691221708863535
7,9,16,21,36,0.0005526295009014071
2,3,42,44,47,0.0005345587982341127
10,27,32,41,49,0.0002936824729040391
10,20,27,43,49,7.894963245058334e-05
10,15,28,42,48,6.622081747493766e-06
Generation: ,48,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,12,31,33,45,0.43767633275064327
8,12,22,45,49,0.4364820887893593
7,8,22,24,31,0.4342038662926622
9,16,31,34,49,0.35485285550763845
5,8,12,23,44,0.15439797099472033
3,12,37,45,49,0.046089085034850596
7,9,18,31,43,0.031681917161129294
13,16,26,28,46,0.00954261236456317
13,18,20,39,49,0.0052687497279627835
1,3,28,30,43,0.005192729283693131
15,25,34,39,43,0.0038427115722703613
1,27,34,40,43,0.003518385530854758
23,26,30,41,44,0.003184197830287641
4,8,29,32,50,0.001955148774135653
7,37,40,41,43,0.0015770836375785177
7,22,31,36,44,0.0008814494685671681
7,12,41,47,50,0.0006523301898434739
12,17,34,49,50,0.000332309602768876
10,20,27,43,49,7.894963245058334e-05
8,10,17,45,49,2.4153855350976575e-05
Generation: ,49,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,12,31,33,45,0.43767633275064327
8,12,22,45,49,0.4364820887893593
7,8,22,24,31,0.4342038662926622
9,16,31,34,49,0.35485285550763845
3,12,37,45,49,0.046089085034850596
13,16,23,26,43,0.026842041342512057
1,9,15,16,25,0.018323734896441922
13,16,26,28,46,0.00954261236456317
1,3,28,30,43,0.005192729283693131
15,25,34,39,43,0.0038427115722703613
3,14,28,42,44,0.0025624917944956035
19,37,39,48,49,0.0016252687805079894
18,24,37,38,43,0.0008666091597291355
6,19,27,37,49,0.0005196389912933102
10,30,31,39,49,0.00048733169013263043
3,17,20,42,49,0.0001504756473241896
16,19,21,36,43,8.554156304387365e-05
3,14,16,17,28,5.348715025698908e-05
13,15,17,24,41,3.97184357040144e-05
2,11,18,32,36,1.911323210659083e-05
Generation: ,0,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
9,12,13,18,26,0.015250665490516816
2,9,22,27,33,0.014043888748073967
8,26,28,33,41,0.010368926676197886
11,18,22,25,46,0.009828431136136009
5,13,28,30,32,0.00871764547785072
19,32,39,45,48,0.008106725773840548
3,6,13,33,38,0.007094266514787627
8,9,18,23,50,0.004937936999130209
11,13,14,24,48,0.002330431549943572
3,5,17,25,44,0.0005377837952992597
1,28,29,35,47,0.00035495693912993947
3,7,15,19,47,0.00028386248681729986
2,5,15,20,38,0.00026021850906816625
5,17,22,40,46,0.00015081861284295725
1,32,36,37,38,2.856924730043733e-05
4,17,23,28,44,1.8606576663104507e-05
14,27,34,36,49,1.6232068190582195e-05
12,13,17,18,47,8.123066436389716e-06
10,19,25,27,47,3.3027243191469543e-06
17,35,36,37,44,2.5102734587467973e-07
Generation: ,1,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,25,26,31,33,0.08349266823591873
12,13,22,27,42,0.020562446562759972
13,25,32,40,45,0.016283997792469317
9,12,13,18,26,0.015250665490516816
2,9,22,27,33,0.014043888748073967
8,26,28,33,41,0.010368926676197886
11,18,22,25,46,0.009828431136136009
5,22,41,43,50,0.009255938515768867
11,13,14,24,48,0.002330431549943572
1,13,25,29,47,0.0012513036584771342
3,5,17,25,44,0.0005377837952992597
23,32,35,40,47,0.0004308073343229835
9,14,27,46,50,0.0004237852362241657
4,19,28,41,43,0.0003790635716500463
6,11,29,40,50,0.00026428798847332103
4,12,14,15,42,0.00021070288310258049
1,20,33,36,48,3.1447418483689094e-05
2,4,41,46,47,3.1361260742183467e-05
14,27,34,36,49,1.6232068190582195e-05
17,35,36,37,44,2.5102734587467973e-07
Generation: ,2,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,25,26,31,33,0.08349266823591873
12,24,28,29,34,0.024241383346945082
12,13,22,27,42,0.020562446562759972
13,25,32,40,45,0.016283997792469317
9,12,13,18,26,0.015250665490516816
11,18,22,25,46,0.009828431136136009
7,28,34,43,50,0.005494648105357819
2,5,13,14,24,0.005302057011616474
11,12,14,38,44,0.004158036369917591
2,5,28,39,46,0.003438286615009506
6,24,26,35,42,0.0034209664917162572
3,5,41,47,49,0.00264635329378535
4,9,21,28,35,0.0016558154817982547
3,5,17,25,44,0.0005377837952992597
6,12,18,20,50,0.000393011293642089
4,19,28,41,43,0.0003790635716500463
5,33,36,43,48,6.339532003825666e-05
12,17,21,37,38,4.0916398036167766e-05
2,15,18,42,47,1.6487616166519754e-05
17,35,36,37,44,2.5102734587467973e-07
Generation: ,3,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,25,26,31,33,0.08349266823591873
12,20,22,41,44,0.025563011164661465
12,24,28,29,34,0.024241383346945082
1,5,12,13,15,0.024208678091286004
7,44,46,49,50,0.02305787795992597
12,13,22,27,42,0.020562446562759972
13,25,32,40,45,0.016283997792469317
1,3,5,19,38,0.015513283374353133
24,33,35,37,46,0.011691349499582638
7,9,29,35,37,0.0087484252632157
1,4,12,13,38,0.0050674422517379145
11,12,14,38,44,0.004158036369917591
3,5,41,47,49,0.00264635329378535
1,6,28,39,48,0.0010906996140440262
18,28,29,42,46,0.0009684237788032124
4,28,31,38,42,0.0006018939392035466
4,14,15,33,35,0.00022848233189822452
5,33,36,43,48,6.339532003825666e-05
15,28,30,33,47,4.418276628319472e-05
12,17,21,37,38,4.0916398036167766e-05
Generation: ,4,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,25,26,31,33,0.08349266823591873
7,8,39,45,46,0.0757810185965639
3,5,20,34,49,0.04954838167046403
13,22,24,26,29,0.03212457543213414
12,20,22,41,44,0.025563011164661465
12,24,28,29,34,0.024241383346945082
1,5,12,13,15,0.024208678091286004
7,44,46,49,50,0.02305787795992597
1,8,24,26,38,0.021329928420057688
8,23,29,49,50,0.01206927039807697
4,13,29,31,45,0.006753192053904221
3,5,41,47,49,0.00264635329378535
15,24,28,35,44,0.0022657026043904622
22,30,34,37,48,0.0016297051931952156
18,28,29,42,46,0.0009684237788032124
4,10,13,21,23,0.00010404717678510347
1,16,35,36,38,8.281673141887652e-05
15,28,30,33,47,4.418276628319472e-05
2,14,17,35,46,1.1283865637734421e-05
3,15,24,36,47,1.6408238410485469e-06
Generation: ,5,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
3,22,25,46,49,0.08639065549707063
7,25,26,31,33,0.08349266823591873
7,8,39,45,46,0.0757810185965639
3,5,20,34,49,0.04954838167046403
12,31,38,43,49,0.04165763185793295
13,22,24,26,29,0.03212457543213414
4,13,29,31,45,0.006753192053904221
20,23,34,37,46,0.002693170124282395
15,24,28,35,44,0.0022657026043904622
18,28,29,42,46,0.0009684237788032124
6,9,18,19,30,0.0005409473728564249
8,18,35,47,50,0.0001222641606714451
4,10,13,21,23,0.00010404717678510347
12,22,26,27,36,6.040604669195785e-05
22,27,36,42,44,4.818322381227305e-05
10,18,25,37,39,3.73919124251237e-05
1,4,6,17,48,5.228340485551352e-06
21,35,36,37,40,5.20092344270063e-06
3,21,36,47,48,1.6877803686730762e-06
2,17,36,38,45,1.559487629644488e-07
Generation: ,6,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
3,22,25,46,49,0.08639065549707063
7,25,26,31,33,0.08349266823591873
7,8,39,45,46,0.0757810185965639
3,5,20,34,49,0.04954838167046403
12,31,38,43,49,0.04165763185793295
1,3,23,31,38,0.032476595063883236
3,8,16,28,29,0.024772179367545808
9,14,16,19,49,0.016916574255793147
8,11,14,16,41,0.009656918266922233
23,28,38,45,46,0.0031908340510697895
11,35,37,41,42,0.0018570177374669383
1,4,6,34,37,0.000835254693436926
16,18,20,28,48,0.0005331607902038519
3,14,19,28,30,0.00044791711977735366
3,5,17,39,43,0.00035040987491137456
4,10,13,21,23,0.00010404717678510347
12,22,26,27,36,6.040604669195785e-05
10,18,25,37,39,3.73919124251237e-05
4,11,20,36,45,7.131420599872314e-06
24,27,30,36,50,2.9025396704837467e-06
Generation: ,7,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
3,22,25,46,49,0.08639065549707063
7,25,26,31,33,0.08349266823591873
7,8,39,45,46,0.0757810185965639
3,5,20,34,49,0.04954838167046403
5,13,22,33,40,0.04567800428513744
3,5,16,18,37,0.008621518970625847
3,5,18,26,39,0.008418548367661817
4,5,20,21,31,0.0036944428259756542
3,11,26,27,35,0.003460152890477845
23,28,38,45,46,0.0031908340510697895
2,6,8,20,43,0.0012377992960947966
3,14,19,28,30,0.00044791711977735366
6,13,14,46,48,0.00037821425755635237
1,10,18,26,31,0.0003249262464849733
6,14,25,30,48,0.00010881254902805391
10,12,19,29,30,0.00010596471691432289
4,10,13,21,23,0.00010404717678510347
10,18,25,37,39,3.73919124251237e-05
2,10,19,27,43,2.3284415098909695e-05
5,10,11,17,33,1.4934924636871565e-05
Generation: ,8,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
3,22,25,46,49,0.08639065549707063
7,25,26,31,33,0.08349266823591873
7,8,39,45,46,0.0757810185965639
3,5,20,34,49,0.04954838167046403
22,29,32,42,46,0.03167861680955219
5,9,20,23,24,0.02913445213613808
1,15,33,42,44,0.01321311973955875
6,11,24,29,39,0.005329098649929147
4,12,26,32,41,0.00492680461297049
1,13,14,19,46,0.004681259728098951
4,5,20,21,31,0.0036944428259756542
2,19,21,32,38,0.002925324815195161
3,9,12,24,36,0.0005706469322312661
4,15,20,22,23,0.0004901680321996163
3,14,19,28,30,0.00044791711977735366
10,11,18,29,32,0.00018497080195162494
6,14,25,30,48,0.00010881254902805391
10,18,25,37,39,3.73919124251237e-05
9,20,21,36,38,1.65928898711503e-05
10,27,43,47,50,1.4839215640566832e-06
Generation: ,9,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
3,22,25,46,49,0.08639065549707063
7,25,26,31,33,0.08349266823591873
7,8,39,45,46,0.0757810185965639
3,5,20,34,49,0.04954838167046403
1,5,9,15,22,0.03395757528021535
11,12,41,45,46,0.02658420048211
1,15,33,42,44,0.01321311973955875
1,3,27,41,43,0.006952945432136489
8,14,22,28,43,0.005913878701642581
4,5,20,21,31,0.0036944428259756542
24,27,34,35,40,0.0027889793047960465
15,24,38,44,46,0.0020580391995268467
3,5,37,40,41,0.0020391900876665274
24,26,37,41,48,0.0009202587481992214
3,14,19,28,30,0.00044791711977735366
7,16,19,36,45,0.0002821147964588581
6,14,25,30,48,0.00010881254902805391
2,15,26,29,47,2.6559764947189034e-05
4,16,36,41,43,1.4800721256154969e-05
5,17,28,38,40,1.1420325190203405e-05
Generation: ,10,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
11,16,22,32,44,0.22260784566739578
3,22,25,46,49,0.08639065549707063
7,25,26,31,33,0.08349266823591873
7,8,39,45,46,0.0757810185965639
3,5,20,34,49,0.04954838167046403
5,21,24,37,45,0.021485109178469894
7,22,28,35,46,0.021153568157941057
4,5,21,31,46,0.008146826869244063
26,29,32,34,50,0.006341721386982167
8,14,22,28,43,0.005913878701642581
4,5,20,21,31,0.0036944428259756542
3,5,37,40,41,0.0020391900876665274
7,9,14,18,28,0.0018918109283426166
2,20,26,49,50,0.0009045364912272756
18,25,28,38,41,0.00046644705340895216
7,16,19,36,45,0.0002821147964588581
6,25,29,45,47,0.00025331155338046454
17,21,23,46,48,4.794800631653308e-05
4,13,16,17,38,2.8765426181588057e-05
26,28,36,42,48,4.069253115785628e-06
Generation: ,11,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
11,16,22,32,44,0.22260784566739578
3,22,25,46,49,0.08639065549707063
7,25,26,31,33,0.08349266823591873
7,8,39,45,46,0.0757810185965639
21,29,33,37,45,0.011272987724559437
25,29,33,40,44,0.008586000205803341
5,7,11,16,47,0.006319846986016643
1,29,30,41,45,0.006160512881050526
8,14,22,28,43,0.005913878701642581
7,9,14,18,28,0.0018918109283426166
18,32,38,46,48,0.0009707213995025385
16,19,41,44,47,0.0009538160143056292
19,23,28,40,42,0.0009081294097917627
2,20,26,49,50,0.0009045364912272756
7,18,27,40,43,0.0008261431140837318
5,12,14,15,27,0.0007100042625558268
18,25,28,38,41,0.00046644705340895216
3,15,31,36,38,1.2573521916293075e-05
23,26,28,36,37,5.905240902756416e-06
8,12,13,17,36,3.4922620593172356e-06
Generation: ,12,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
9,12,23,31,33,0.24006519597041584
11,16,22,32,44,0.22260784566739578
3,22,25,46,49,0.08639065549707063
7,25,26,31,33,0.08349266823591873
7,8,39,45,46,0.0757810185965639
22,26,33,35,45,0.06293942452382709
7,8,24,38,39,0.034899182816426476
5,7,19,33,40,0.020103476382289376
9,14,26,31,34,0.012806536988453136
21,29,33,37,45,0.011272987724559437
1,29,30,41,45,0.006160512881050526
2,3,5,6,38,0.0017165372827100108
4,11,38,42,49,0.0016126130957838448
3,4,19,20,25,0.000881229971709557
7,18,27,40,43,0.0008261431140837318
6,15,16,18,39,0.000673054412009114
7,10,26,39,41,0.000328629614332862
6,13,17,18,20,8.79015542161545e-06
14,18,29,36,49,8.163298441649675e-06
8,12,13,17,36,3.4922620593172356e-06
Generation: ,13,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
9,12,23,31,33,0.24006519597041584
11,16,22,32,44,0.22260784566739578
3,22,25,46,49,0.08639065549707063
7,25,26,31,33,0.08349266823591873
13,24,29,32,37,0.013205959645936266
9,14,26,31,34,0.012806536988453136
6,7,30,31,35,0.005273778790741649
3,18,19,25,43,0.003988101247844044
5,12,14,18,19,0.0028137777971074876
2,4,25,42,44,0.0011464379104130277
5,7,17,22,35,0.0010777535164342425
7,18,27,40,43,0.0008261431140837318
6,15,16,18,39,0.000673054412009114
4,35,37,41,43,0.0003841108771832553
9,10,34,37,39,0.0003031930238952195
10,20,32,38,50,3.0794866751856936e-05
5,11,17,20,40,2.999455895815263e-05
27,32,36,40,42,8.679113998025193e-06
8,12,13,17,36,3.4922620593172356e-06
9,13,17,19,36,8.711381513185949e-07
Generation: ,14,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
9,12,23,31,33,0.24006519597041584
11,16,22,32,44,0.22260784566739578
3,22,25,46,49,0.08639065549707063
7,25,26,31,33,0.08349266823591873
5,11,29,31,34,0.0533835750614554
21,22,24,41,42,0.031287137011026124
9,11,21,24,26,0.030038361892914586
1,7,25,27,42,0.01300414334593164
1,29,32,37,48,0.0035249506728835785
5,12,14,18,19,0.0028137777971074876
1,15,41,42,43,0.0023998000034375355
6,19,25,28,49,0.0023494678929957147
5,7,17,22,35,0.0010777535164342425
11,21,26,38,47,0.0002126524477352143
5,22,32,36,47,2.8013027803024654e-05
4,29,30,46,47,2.728098411965508e-05
2,4,17,24,46,1.6504241873312303e-05
27,32,36,40,42,8.679113998025193e-06
4,9,36,46,47,8.971773688480838e-07
9,13,17,19,36,8.711381513185949e-07
Generation: ,15,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
9,12,23,31,33,0.24006519597041584
11,16,22,32,44,0.22260784566739578
3,22,25,46,49,0.08639065549707063
7,25,26,31,33,0.08349266823591873
9,13,32,41,43,0.036218318404356825
9,11,21,24,26,0.030038361892914586
5,13,21,33,40,0.02189626315208529
3,8,32,37,48,0.0074478031613198605
1,21,29,37,39,0.0063398358587119855
2,6,41,44,49,0.0036299965892233736
1,29,32,37,48,0.0035249506728835785
23,25,39,40,42,0.003425782743647443
13,15,19,20,25,0.0007725973120891719
5,28,29,44,47,0.000532744447927403
7,18,28,44,47,0.00035430915958817826
10,35,42,48,49,0.0001494998439281649
4,10,11,19,43,3.724648646911583e-05
2,4,17,24,46,1.6504241873312303e-05
9,13,17,19,36,8.711381513185949e-07
9,17,26,29,36,5.103570976879678e-07
Generation: ,16,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
9,12,23,31,33,0.24006519597041584
11,16,22,32,44,0.22260784566739578
3,22,25,46,49,0.08639065549707063
7,25,26,31,33,0.08349266823591873
1,8,14,16,33,0.064330628553883
9,13,18,31,49,0.04366752053453509
9,13,32,41,43,0.036218318404356825
1,14,22,23,31,0.03498015128295123
28,33,40,45,46,0.0050895951035672725
2,6,41,44,49,0.0036299965892233736
23,25,39,40,42,0.003425782743647443
14,25,27,29,32,0.001400450403573536
3,19,20,26,48,0.0009887427208433103
1,6,27,37,48,0.0002333186971255573
17,18,19,22,33,0.00016912250003291068
6,25,34,37,47,0.00012209353158320455
5,12,17,29,50,0.00010819628417507688
17,23,43,45,48,7.080218445352493e-05
14,17,25,28,31,2.997602202323479e-05
2,4,17,24,46,1.6504241873312303e-05
Generation: ,17,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
9,12,23,31,33,0.24006519597041584
11,16,22,32,44,0.22260784566739578
3,22,25,46,49,0.08639065549707063
7,25,26,31,33,0.08349266823591873
7,21,22,27,49,0.04805419968066538
6,33,34,39,44,0.02425760865014024
2,7,11,12,46,0.02326607779074595
12,22,28,29,39,0.019790109196106423
7,37,41,42,46,0.004059081247870115
23,25,39,40,42,0.003425782743647443
14,18,22,29,44,0.0029088946391300297
9,12,15,27,39,0.0027180053379327676
12,15,38,41,42,0.0010579183700120767
3,19,20,26,48,0.0009887427208433103
6,8,9,10,24,0.000617779356845066
2,16,20,37,40,0.00044035429515157045
17,18,19,22,33,0.00016912250003291068
5,12,17,29,50,0.00010819628417507688
23,27,29,36,41,8.695159941438698e-06
14,19,31,36,40,5.456567046450696e-06
Generation: ,18,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
9,12,23,31,33,0.24006519597041584
11,16,22,32,44,0.22260784566739578
3,22,25,46,49,0.08639065549707063
7,25,26,31,33,0.08349266823591873
7,21,22,27,49,0.04805419968066538
3,7,33,39,50,0.028665285052315217
2,7,11,12,46,0.02326607779074595
3,13,24,40,41,0.008511147232757074
18,24,35,44,50,0.0029391637244332936
1,8,16,17,33,0.0027385810891308207
5,10,11,22,25,0.0013891937860608353
8,10,19,39,45,0.0006330491047696594
10,16,26,30,32,0.0003668010566240065
9,10,18,21,42,0.00018790247527962722
17,18,19,22,33,0.00016912250003291068
4,7,17,27,31,3.3573182257930385e-05
2,10,14,25,41,2.272493765507669e-05
23,27,29,36,41,8.695159941438698e-06
8,17,41,42,47,7.871785793727028e-06
4,20,36,37,45,2.142601339664469e-06
Generation: ,19,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
9,12,23,31,33,0.24006519597041584
11,16,22,32,44,0.22260784566739578
3,22,25,46,49,0.08639065549707063
7,25,26,31,33,0.08349266823591873
7,21,22,27,49,0.04805419968066538
5,7,20,46,49,0.03687381095262335
3,7,33,39,50,0.028665285052315217
2,7,12,26,35,0.014719040460722843
12,21,25,42,48,0.007585581875274325
12,20,27,32,43,0.0065123676707410805
7,19,21,38,46,0.006465488128906494
9,13,41,43,48,0.005136706419986704
4,6,12,22,39,0.004157631078448977
18,24,35,44,50,0.0029391637244332936
4,5,19,48,49,0.0016574354220049814
23,25,33,41,47,0.0011564919262392187
10,19,21,25,43,0.0002134962382099263
2,15,37,49,50,0.00019987911455809324
6,9,33,36,50,2.145650531964763e-05
23,27,29,36,41,8.695159941438698e-06
Generation: ,20,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
9,12,23,31,33,0.24006519597041584
11,16,22,32,44,0.22260784566739578
3,22,25,46,49,0.08639065549707063
7,25,26,31,33,0.08349266823591873
1,5,9,20,32,0.06317247853809725
5,15,22,31,49,0.04303208739230158
3,7,33,39,50,0.028665285052315217
20,21,22,25,35,0.011443736765769555
9,13,41,43,48,0.005136706419986704
4,6,32,41,45,0.001732757358480729
4,5,19,48,49,0.0016574354220049814
6,13,15,24,35,0.0015584583235265209
2,9,28,35,38,0.0011998170735385977
23,25,33,41,47,0.0011564919262392187
5,7,10,29,42,0.0007083355965027611
14,35,37,48,49,0.0005731146159428199
4,7,26,43,47,0.00018429574076113422
6,10,35,42,48,2.2877584498259785e-05
1,33,36,37,47,4.542602553530186e-06
14,15,17,43,47,3.6329098792559896e-07
Generation: ,21,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
9,12,23,31,33,0.24006519597041584
11,16,22,32,44,0.22260784566739578
3,22,25,46,49,0.08639065549707063
7,25,26,31,33,0.08349266823591873
