Generation: ,0,#,#,#,fitness
7,18,22,34,42,0.03304737645399025
7,25,34,45,48,0.02228165936216321
7,22,23,40,43,0.02075745812489289
3,13,25,26,29,0.01173653159546996
9,11,18,29,45,0.008963996590196662
6,12,15,24,32,0.006559960716557795
6,7,22,38,41,0.005342179554968047
7,23,38,39,48,0.0035950640598900532
6,24,29,33,48,0.003448914660762083
6,13,22,37,42,0.003290710314938391
3,7,8,17,31,0.0017881479575288953
5,18,29,31,47,0.0006095931685043304
4,9,23,48,50,0.0004007639629303026
13,29,30,45,47,0.00034310557830860577
23,28,32,36,43,5.490262252683473e-05
10,11,14,18,46,2.8694856157718936e-05
Generation: ,44,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,12,16,31,32,0.5841720502793519
1,8,12,22,24,0.4382996716742687
3,7,11,32,33,0.21404919683850138
1,9,25,32,33,0.2025627372648942
1,12,25,26,44,0.05505793110194141
11,18,22,24,32,0.04185559203052787
7,18,22,34,42,0.03304737645399025
16,24,32,42,48,0.025724389380928612
7,25,34,45,48,0.02228165936216321
4,11,22,32,34,0.021165560530007226
6,7,22,38,41,0.005342179554968047
7,23,38,39,48,0.0035950640598900532
18,31,34,40,41,0.003009607293683759
7,28,30,34,38,0.0025389650586082
12,14,29,45,48,0.0024090779865983385
5,34,37,41,50,0.0022259083905275963
24,27,37,40,44,0.0008894330583388146
9,10,11,29,42,0.00032871525649960914
10,11,24,44,48,0.00026668299158654916
2,6,25,37,40,0.00015824426082386274
Generation: ,45,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,12,16,31,32,0.5841720502793519
1,8,12,22,24,0.4382996716742687
1,3,24,33,49,0.32987477940865667
3,7,11,32,33,0.21404919683850138
1,9,25,32,33,0.2025627372648942
7,12,16,20,24,0.09608238825782835
7,16,25,33,38,0.05215837977789585
16,24,32,42,48,0.025724389380928612
7,25,34,45,48,0.02228165936216321
1,4,26,31,32,0.013586550469084559
4,13,23,24,34,0.010292119700996083
2,21,24,25,41,0.006593874080847476
8,28,33,35,37,0.006219835632475814
7,23,38,39,48,0.0035950640598900532
5,34,37,41,50,0.0022259083905275963
13,22,38,40,50,0.0012733902018682106
21,27,33,40,48,0.0008623936088394865
4,11,25,38,40,0.0002681492229184318
1,24,36,38,42,6.0183660573277105e-05
23,28,36,37,46,7.645456487042762e-06
Generation: ,46,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,12,16,31,32,0.5841720502793519
1,8,12,22,24,0.4382996716742687
1,3,24,33,49,0.32987477940865667
3,7,11,32,33,0.21404919683850138
12,13,16,23,25,0.09115111181897342
7,16,25,33,38,0.05215837977789585
1,13,19,34,44,0.05145065999132666
7,25,34,39,42,0.03807889136457689
5,9,18,24,45,0.037154032128703315
6,11,13,16,35,0.010995611319089334
20,33,35,42,43,0.007379321662911604
8,28,33,35,37,0.006219835632475814
5,10,16,31,43,0.002394963466704279
5,34,37,41,50,0.0022259083905275963
27,33,37,40,44,0.0011627611692327504
21,27,33,40,48,0.0008623936088394865
13,16,28,35,47,0.0007540513563769149
10,20,24,25,49,0.0004880965894105756
2,7,17,27,35,3.192694163671961e-05
7,15,17,21,27,1.9872385005256733e-05
Generation: ,47,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,12,16,31,32,0.5841720502793519
1,8,12,22,24,0.4382996716742687
1,3,24,33,49,0.32987477940865667
3,7,11,32,33,0.21404919683850138
9,21,31,33,34,0.1865917309521407
5,22,24,31,43,0.16640130733081365
1,13,19,34,44,0.05145065999132666
19,25,31,44,49,0.048847132994917226
7,8,13,45,48,0.03332504806585843
3,4,16,33,41,0.012120341876022308
6,28,32,46,49,0.007261390156375378
8,28,33,35,37,0.006219835632475814
21,27,33,40,48,0.0008623936088394865
4,9,12,24,47,0.0008526506486334552
1,2,17,31,34,0.00038944295844261996
7,10,37,44,50,9.872275196888956e-05
2,7,17,27,35,3.192694163671961e-05
6,17,18,33,37,1.1934183785547771e-05
2,9,36,38,50,4.402912956265592e-06
10,17,24,36,48,8.697607312013207e-09
Generation: ,48,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,12,16,31,32,0.5841720502793519
1,8,12,22,24,0.4382996716742687
1,3,24,33,49,0.32987477940865667
1,8,12,25,32,0.22212180267910064
3,7,11,32,33,0.21404919683850138
12,13,16,33,39,0.18855978535849346
9,21,31,33,34,0.1865917309521407
19,25,31,44,49,0.048847132994917226
13,22,25,28,33,0.03698008545039289
7,8,13,45,48,0.03332504806585843
8,13,33,35,48,0.018392193988310754
20,28,31,43,44,0.005886006744928204
11,19,25,30,46,0.002385152045407979
12,15,31,37,50,0.0009739897425343146
14,19,25,26,29,0.0009438856116108726
21,27,33,40,48,0.0008623936088394865
9,14,31,47,48,0.0001855778099724178
4,5,13,17,24,0.00010214049434762311
11,13,20,36,46,2.7598228974099713e-05
6,8,20,35,36,1.2466265729576464e-05
Generation: ,49,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,12,16,31,32,0.5841720502793519
1,8,12,22,24,0.4382996716742687
1,3,24,33,49,0.32987477940865667
1,8,12,25,32,0.22212180267910064
3,7,11,32,33,0.21404919683850138
9,21,31,33,34,0.1865917309521407
1,9,33,42,45,0.12507987380476476
13,16,20,22,44,0.05245990154439339
1,22,26,28,33,0.03942296387988127
13,22,25,28,33,0.03698008545039289
7,16,35,40,42,0.01292680446094098
3,11,19,23,38,0.005286988678812282
18,30,32,39,44,0.004948747056086831
11,19,25,30,46,0.002385152045407979
12,18,27,31,50,0.0017284303073904896
1,15,34,38,40,0.0009211267398317344
8,9,17,20,41,0.00011849629044519066
10,11,14,24,29,0.00010770656836134528
4,10,16,41,47,5.0933657069178865e-06
18,25,27,36,40,1.7953589191295003e-06
Generation: ,0,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
3,7,23,25,31,0.09385805999125324
16,18,21,32,45,0.040011337168244364
26,31,32,38,45,0.021587685776244862
3,26,27,33,34,0.015012532153063815
12,23,35,41,42,0.014203598729060914
2,7,8,9,30,0.012602483865552823
8,15,35,46,49,0.007610984504202997
9,12,23,42,47,0.002411510588560675
40,44,45,46,48,0.0023588284739284775
3,28,29,37,41,0.0011693454662400498
30,35,42,46,48,0.0007851197843342351
4,16,38,43,50,0.000544651510077589
3,12,17,29,39,0.0003320940772150046
6,9,10,11,13,0.0002531482111574893
3,20,27,40,48,0.0002052618229782243
20,27,38,39,48,0.00017020786272495914
11,17,26,29,33,0.00015605646616638318
18,33,41,47,50,0.00011075069367334788
10,14,31,40,49,0.00010994585274689972
3,10,12,23,36,5.755776024995305e-06
Generation: ,1,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
3,7,23,25,31,0.09385805999125324
16,18,21,32,45,0.040011337168244364
1,13,30,45,49,0.03843371274384258
26,31,32,38,45,0.021587685776244862
3,9,15,21,33,0.0163408145185551
3,26,27,33,34,0.015012532153063815
2,3,16,18,31,0.013041124779332447
6,33,34,42,43,0.012204272600799829
8,16,31,38,50,0.011849940059712578
4,5,12,19,34,0.009496453010618832
24,32,45,47,49,0.008960050834712152
8,15,35,46,49,0.007610984504202997
11,38,39,41,42,0.0026322956421995954
2,26,28,43,46,0.001246279133740195
25,27,35,38,46,0.0010266185252677318
7,9,10,15,33,0.0005393630278289617
3,12,17,29,39,0.0003320940772150046
20,27,38,39,48,0.00017020786272495914
18,33,41,47,50,0.00011075069367334788
8,23,25,36,37,3.821458224277318e-05
Generation: ,2,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
3,7,23,25,31,0.09385805999125324
16,18,21,32,45,0.040011337168244364
2,8,21,22,44,0.039984132481651384
1,13,30,45,49,0.03843371274384258
22,23,31,40,44,0.029674584100855193
7,19,32,33,37,0.02598521316372639
26,31,32,38,45,0.021587685776244862
2,3,16,18,31,0.013041124779332447
4,5,12,19,34,0.009496453010618832
24,32,45,47,49,0.008960050834712152
12,15,33,37,45,0.006050401825311276
11,28,45,49,50,0.005654000090581111
11,38,39,41,42,0.0026322956421995954
14,23,25,28,43,0.0014444701332052708
11,13,26,37,50,0.0010723895023527776
6,11,27,29,41,0.0005836120811976468
3,10,12,26,48,0.00022989320491511925
4,18,30,37,45,0.00014439785063680431
4,21,37,42,47,3.7981517798290106e-05
10,15,19,22,38,3.50425349303558e-05
Generation: ,3,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
3,7,23,25,31,0.09385805999125324
8,9,22,33,50,0.06460751031926315
8,23,31,41,45,0.056392049282354036
16,18,21,32,45,0.040011337168244364
2,8,21,22,44,0.039984132481651384
13,23,28,33,49,0.03898656498449189
1,13,30,45,49,0.03843371274384258
3,21,30,46,49,0.014269804889772527
2,3,16,18,31,0.013041124779332447
3,5,24,28,37,0.007733079578857628
5,6,35,38,49,0.005012259250063161
14,33,42,45,48,0.0028877661625114296
1,4,7,37,42,0.0026336143904121603
11,38,39,41,42,0.0026322956421995954
1,20,27,32,38,0.002367390398874686
14,23,25,28,43,0.0014444701332052708
10,11,32,33,38,0.0006201559849135692
6,11,27,29,41,0.0005836120811976468
31,35,42,47,48,0.0002909274946020217
5,18,34,37,47,0.00023583648592529814
Generation: ,4,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
12,16,32,35,45,0.18179245066907926
3,7,23,25,31,0.09385805999125324
8,9,22,33,50,0.06460751031926315
8,23,31,41,45,0.056392049282354036
3,11,24,29,31,0.04816123626114208
16,18,21,32,45,0.040011337168244364
13,23,28,33,49,0.03898656498449189
6,12,28,45,49,0.013552030562196265
2,5,16,24,40,0.010539623774651013
9,18,23,29,34,0.01042169572842378
1,5,18,34,50,0.007913164624180985
6,8,12,41,48,0.0034806239122762497
11,38,39,41,42,0.0026322956421995954
1,20,27,32,38,0.002367390398874686
4,8,24,25,50,0.0022485164703827817
12,22,34,47,50,0.0018356949918822423
6,11,27,29,41,0.0005836120811976468
2,15,43,48,50,8.28666875502902e-05
3,4,29,36,39,1.160397502260816e-05
17,25,28,47,50,9.50191605394313e-07
Generation: ,5,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
12,16,32,35,45,0.18179245066907926
3,7,23,25,31,0.09385805999125324
8,9,22,33,50,0.06460751031926315
8,23,31,41,45,0.056392049282354036
2,5,16,24,40,0.010539623774651013
9,13,18,22,30,0.008150697193291385
7,9,14,19,39,0.007694079399582369
2,22,26,44,48,0.0037749654351810717
13,14,18,22,46,0.0032590024788967283
11,38,39,41,42,0.0026322956421995954
2,4,9,34,42,0.0022815341465120295
12,22,34,47,50,0.0018356949918822423
5,7,10,26,38,0.00032078127888030575
6,15,23,30,42,0.0002501938383454639
13,14,20,31,47,0.00018933103381950874
7,11,16,36,38,0.00011126232607118877
15,17,20,44,46,1.4075227841510102e-05
3,4,29,36,39,1.160397502260816e-05
1,15,36,37,46,6.119803352085601e-06
1,10,25,30,36,9.972628636999533e-07
Generation: ,6,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
12,16,32,35,45,0.18179245066907926
7,8,13,34,44,0.17484632191211935
3,7,23,25,31,0.09385805999125324
8,9,22,33,50,0.06460751031926315
8,23,31,41,45,0.056392049282354036
1,11,20,22,46,0.02209316841645316
3,29,35,41,49,0.016256289132214732
7,16,28,45,50,0.012458891310940643
4,7,8,23,38,0.004205680696986579
1,32,40,41,50,0.003057409770384497
3,5,20,26,48,0.002761209797473785
11,15,30,31,48,0.0005126311790214254
28,32,37,38,40,0.0003975182180747916
6,15,23,30,42,0.0002501938383454639
13,14,20,31,47,0.00018933103381950874
7,11,16,36,38,0.00011126232607118877
1,9,14,36,44,7.492533368229784e-05
14,17,21,24,39,7.252525295712932e-05
24,25,27,29,36,1.9986582208882357e-05
3,4,29,36,39,1.160397502260816e-05
Generation: ,7,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
12,16,32,35,45,0.18179245066907926
7,8,13,34,44,0.17484632191211935
3,7,23,25,31,0.09385805999125324
3,22,30,32,33,0.07493559777804049
8,9,22,33,50,0.06460751031926315
21,32,35,41,44,0.025227239477880824
1,11,20,22,46,0.02209316841645316
9,19,22,23,40,0.0106322605595901
3,9,19,40,43,0.005654537090037788
1,32,40,41,50,0.003057409770384497
1,6,15,34,39,0.00278874139943488
11,26,27,31,40,0.0015605543921648583
19,25,27,38,45,0.0013441131909843378
7,37,45,48,50,0.0012229631918735987
4,7,20,41,50,0.00039773331564035315
1,9,14,36,44,7.492533368229784e-05
12,25,30,36,37,1.3123656020111414e-05
1,5,10,15,47,1.2302543653179317e-05
3,4,29,36,39,1.160397502260816e-05
15,17,21,35,48,7.888063408575087e-06
Generation: ,8,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
12,16,32,35,45,0.18179245066907926
7,8,13,34,44,0.17484632191211935
3,7,23,25,31,0.09385805999125324
3,22,30,32,33,0.07493559777804049
1,28,33,39,41,0.016111822163891912
7,22,30,38,44,0.01232903589632239
5,13,35,40,44,0.01071890470680106
9,19,22,23,40,0.0106322605595901
1,7,26,29,38,0.009831236852058736
9,14,23,42,43,0.004756516335695523
26,40,44,48,49,0.002482749124285325
11,26,27,31,40,0.0015605543921648583
7,37,45,48,50,0.0012229631918735987
19,26,39,40,41,0.0010516595746005004
13,14,29,38,46,0.0009795341735105085
2,15,21,29,41,0.0005194385730449579
10,23,38,46,49,0.0002677776850397841
19,33,34,36,46,0.00012122848769259188
12,25,30,36,37,1.3123656020111414e-05
9,10,14,36,41,4.3286109782424827e-07
Generation: ,9,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
12,16,32,35,45,0.18179245066907926
7,8,13,34,44,0.17484632191211935
3,7,23,25,31,0.09385805999125324
3,22,30,32,33,0.07493559777804049
6,8,13,34,44,0.026366514036745975
3,8,11,40,49,0.024931139001691267
23,25,28,34,44,0.015026909708157473
19,33,34,40,44,0.013298175260910709
7,22,30,38,44,0.01232903589632239
5,13,35,40,44,0.01071890470680106
1,7,26,29,38,0.009831236852058736
1,2,3,4,12,0.006593137950461899
2,26,29,34,46,0.0037148590813139556
6,9,15,33,38,0.0011594949110786646
19,26,39,40,41,0.0010516595746005004
2,26,35,42,50,0.000719501452869351
2,9,37,41,48,0.0005459932088073494
6,19,34,39,47,0.00024993826337630547
4,20,35,40,42,0.00019438329755634264
7,17,27,39,48,2.770015745559227e-05
Generation: ,10,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
12,16,32,35,45,0.18179245066907926
7,8,13,34,44,0.17484632191211935
3,7,23,25,31,0.09385805999125324
3,22,30,32,33,0.07493559777804049
6,8,13,34,44,0.026366514036745975
3,9,29,38,45,0.013565063315243944
1,13,18,41,45,0.0124386333185133
3,4,5,26,32,0.009093549226533122
18,20,34,45,46,0.004393104592103774
9,27,32,39,48,0.004110017292427158
24,32,33,41,47,0.0038398914233854727
6,9,15,33,38,0.0011594949110786646
19,26,39,40,41,0.0010516595746005004
10,16,46,48,49,0.0004322927762503793
26,39,40,45,47,0.00023061127245156338
6,14,15,37,44,9.717218388614982e-05
5,30,34,36,45,9.102659488256644e-05
24,29,36,44,48,3.0883276589202316e-05
7,17,27,39,48,2.770015745559227e-05
15,26,36,39,46,6.758855083582578e-06
Generation: ,11,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
12,16,32,35,45,0.18179245066907926
7,8,13,34,44,0.17484632191211935
3,7,23,25,31,0.09385805999125324
3,22,30,32,33,0.07493559777804049
16,41,43,44,49,0.05584727481644421
31,34,43,44,46,0.05195292803518457
5,12,13,18,19,0.014137009996253927
3,9,29,38,45,0.013565063315243944
3,4,5,26,32,0.009093549226533122
11,19,27,31,46,0.00420627718716783
24,32,33,41,47,0.0038398914233854727
1,4,21,24,38,0.0034802544145018308
7,15,20,30,32,0.0015418114695856112
6,9,15,33,38,0.0011594949110786646
10,12,13,23,30,0.00036365802901854646
3,10,37,46,49,0.0003040316504631568
6,19,23,30,50,0.00029093844753037737
7,23,34,36,48,7.354259856158964e-05
17,24,26,40,46,4.335353673678295e-05
13,20,36,42,43,2.265441433700324e-05
Generation: ,12,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
12,16,32,35,45,0.18179245066907926
7,8,13,34,44,0.17484632191211935
3,7,23,25,31,0.09385805999125324
3,22,30,32,33,0.07493559777804049
3,4,5,26,32,0.009093549226533122
11,33,35,46,50,0.00657324751405641
13,20,23,24,30,0.0043738234799422454
1,4,21,24,38,0.0034802544145018308
1,4,38,42,44,0.0021127643027674128
6,13,22,47,49,0.0015705061572459942
1,19,27,42,50,0.0010930866973561464
2,14,21,28,44,0.0009712750985195807
21,25,29,37,48,0.0009250525488293159
10,11,32,35,46,0.0005522633000474653
10,12,13,23,30,0.00036365802901854646
6,19,23,30,50,0.00029093844753037737
13,17,19,34,42,0.00015551363606147397
6,17,21,46,49,0.00010101441123280943
6,8,26,37,47,9.544709437847464e-05
2,18,27,28,38,8.871940912472672e-05
Generation: ,13,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
12,16,32,35,45,0.18179245066907926
7,8,13,34,44,0.17484632191211935
3,7,23,25,31,0.09385805999125324
3,22,30,32,33,0.07493559777804049
11,20,22,29,32,0.01848937155629959
1,9,24,26,30,0.017113171964177845
29,43,44,48,49,0.007924269564889853
3,23,30,32,38,0.005887089502620599
7,38,40,41,44,0.0029853363696737733
8,39,40,42,48,0.001781537995878765
21,25,29,37,48,0.0009250525488293159
11,14,19,23,48,0.0007233208755136359
10,11,32,35,46,0.0005522633000474653
5,7,25,34,36,0.00036530482333331184
6,19,23,30,50,0.00029093844753037737
2,18,27,28,38,8.871940912472672e-05
5,6,26,36,42,1.8213576908707556e-05
4,10,15,19,42,5.9800789016153535e-06
17,41,45,47,50,2.367509584930912e-06
3,17,22,28,36,9.84016126353696e-07
Generation: ,14,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
12,16,32,35,45,0.18179245066907926
7,8,13,34,44,0.17484632191211935
3,7,23,25,31,0.09385805999125324
3,22,30,32,33,0.07493559777804049
20,22,25,33,43,0.024888360259567924
11,20,22,29,32,0.01848937155629959
1,9,24,26,30,0.017113171964177845
18,23,26,33,34,0.013661524328848252
7,12,19,29,50,0.007713928056942802
8,9,21,45,47,0.0041433207807457335
23,28,31,37,43,0.003520616637626541
13,40,45,46,50,0.002017261714243764
18,33,40,45,48,0.0014856738918022222
10,13,23,25,35,0.00040887045235247555
2,5,17,45,46,0.00014027527525104384
3,10,27,32,38,0.00011876574394574719
2,18,27,28,38,8.871940912472672e-05
8,11,17,41,50,5.3199205217668634e-05
5,6,26,36,42,1.8213576908707556e-05
14,23,36,38,47,3.516331620084906e-07
Generation: ,15,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
12,16,32,35,45,0.18179245066907926
7,8,13,34,44,0.17484632191211935
3,7,23,25,31,0.09385805999125324
3,22,30,32,33,0.07493559777804049
8,16,34,37,39,0.029537419590741652
1,3,23,29,43,0.028419261648983108
20,22,25,33,43,0.024888360259567924
6,11,19,31,34,0.009133771880704328
9,12,15,19,44,0.008342967231391026
9,21,22,27,38,0.006377983640306866
7,14,40,43,49,0.0043458527846275295
23,28,31,37,43,0.003520616637626541
13,40,45,46,50,0.002017261714243764
4,22,28,48,49,0.0015612900300165209
24,27,29,35,48,0.0011534747542421583
3,18,35,38,47,0.00012497235184152856
8,11,17,41,50,5.3199205217668634e-05
9,17,27,29,41,3.165800152601398e-05
20,23,24,27,36,1.330232369593368e-05
10,11,17,19,36,1.0738522685276985e-08
Generation: ,16,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
12,16,32,35,45,0.18179245066907926
7,8,13,34,44,0.17484632191211935
3,7,23,25,31,0.09385805999125324
3,22,30,32,33,0.07493559777804049
9,23,32,45,48,0.02478835748479485
3,25,32,35,40,0.01026378763905814
6,11,19,31,34,0.009133771880704328
9,12,15,19,44,0.008342967231391026
9,21,22,27,38,0.006377983640306866
19,23,40,45,46,0.0037066043479060925
6,16,18,27,31,0.002012650722050741
9,33,38,48,50,0.0016010619398084994
4,22,28,48,49,0.0015612900300165209
2,26,42,44,48,0.0012863068384075516
9,13,27,40,48,0.0007399454033462415
15,19,22,26,27,0.0007200972409128335
1,31,36,43,49,0.00046089309205855694
2,37,40,42,43,0.0003670819486741651
21,30,34,36,46,3.322302144243807e-05
9,10,18,30,48,2.0785404013299786e-05
Generation: ,17,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
12,16,32,35,45,0.18179245066907926
7,8,13,34,44,0.17484632191211935
3,7,23,25,31,0.09385805999125324
3,22,30,32,33,0.07493559777804049
3,31,41,44,45,0.05906775980606166
13,16,28,33,43,0.03349595841140269
2,7,9,21,46,0.01959081791267765
3,7,45,46,48,0.01807268384943223
3,5,15,21,23,0.008330543455446768
15,24,29,42,49,0.0051435758928403295
5,12,18,26,48,0.0035977512935704815
4,6,11,32,45,0.002764668889115445
6,16,18,27,31,0.002012650722050741
9,33,38,48,50,0.0016010619398084994
10,34,39,43,49,0.0011549064516317724
9,13,27,40,48,0.0007399454033462415
1,31,36,43,49,0.00046089309205855694
7,8,17,39,50,0.00017452281885745762
17,18,21,32,35,0.00010482164408972474
11,17,19,23,38,3.810475006894495e-05
Generation: ,18,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
12,16,32,35,45,0.18179245066907926
7,8,13,34,44,0.17484632191211935
3,7,23,25,31,0.09385805999125324
3,22,30,32,33,0.07493559777804049
2,7,9,21,46,0.01959081791267765
1,15,16,31,41,0.01425777776513042
5,23,26,30,49,0.012367626471920452
3,5,15,21,23,0.008330543455446768
26,33,35,37,44,0.007712056152063998
9,30,34,45,48,0.0059190279852503625
1,8,11,27,48,0.004478150271868596
3,6,24,37,43,0.003252300124582074
6,12,25,35,50,0.0022612678506084487
9,33,38,48,50,0.0016010619398084994
2,9,14,30,45,0.0012364679045728136
2,3,29,41,50,0.0010626250749886073
7,17,24,43,46,0.00043844319562465835
8,12,17,44,50,0.00025494795984304955
7,8,17,39,50,0.00017452281885745762
13,21,27,36,45,4.003133811366569e-05
Generation: ,19,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
12,16,32,35,45,0.18179245066907926
7,8,13,34,44,0.17484632191211935
3,7,23,25,31,0.09385805999125324
3,22,30,32,33,0.07493559777804049
9,13,26,34,45,0.05164552786822535
1,2,7,22,48,0.016464701625299616
1,33,39,40,42,0.013979564700645588
5,23,26,30,49,0.012367626471920452
3,5,15,21,23,0.008330543455446768
22,25,28,29,35,0.007415514460937686
1,23,28,41,43,0.007408061968130004
3,18,30,32,41,0.0033024699470417113
2,29,35,39,43,0.002925029220859803
9,33,38,48,50,0.0016010619398084994
1,2,15,29,43,0.0013033243474792624
2,9,14,30,45,0.0012364679045728136
4,15,16,24,41,0.0011651050812768262
11,12,24,27,47,0.0008250830425576383
13,14,34,37,50,0.0006672875668095543
1,10,14,16,38,0.00014509717490932128
Generation: ,20,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
12,16,32,35,45,0.18179245066907926
7,8,13,34,44,0.17484632191211935
3,7,23,25,31,0.09385805999125324
3,22,30,32,33,0.07493559777804049
9,21,24,41,42,0.022347434875196262
1,33,39,40,42,0.013979564700645588
9,12,39,41,50,0.009145987618500655
11,21,25,29,42,0.008259642617564697
14,24,34,39,40,0.0029197921680636754
6,25,39,45,48,0.0020011981701747532
5,38,39,42,50,0.001960572351035472
9,33,38,48,50,0.0016010619398084994
1,2,15,29,43,0.0013033243474792624
1,9,10,13,29,0.0010171485331575572
4,11,18,24,40,0.00046102188108691284
5,10,23,33,37,0.00045965698877073035
5,13,28,38,47,0.000252433374901782
1,10,14,16,38,0.00014509717490932128
4,22,33,36,50,1.6925639088969904e-05
1,10,17,18,50,7.776346821882999e-07
Generation: ,21,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
12,16,32,35,45,0.18179245066907926
7,8,13,34,44,0.17484632191211935
3,7,23,25,31,0.09385805999125324
3,22,30,32,33,0.07493559777804049
12,25,28,35,49,0.02146835366707368
13,29,30,32,33,0.01863819484535183
1,2,3,18,35,0.004961846996443642
8,26,41,42,48,0.002628158947238735
1,2,15,29,43,0.0013033243474792624
1,9,10,13,29,0.0010171485331575572
3,15,20,26,35,0.0008696433746119548
4,15,31,39,42,0.0007406774101511021
4,27,31,39,48,0.00042217936449575233
15,18,27,45,46,0.0003661389974644516
4,18,28,33,38,0.000308634419480679
5,13,28,38,47,0.000252433374901782
1,10,14,16,38,0.00014509717490932128
5,7,14,17,18,5.0152464596564254e-05
4,10,39,40,44,2.7629482056322166e-05
1,14,17,18,38,9.83311409044438e-06
Generation: ,22,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
12,16,32,35,45,0.18179245066907926
7,8,13,34,44,0.17484632191211935
3,7,23,25,31,0.09385805999125324
3,22,30,32,33,0.07493559777804049
7,16,24,25,30,0.03610639518050647
9,21,29,41,45,0.01761154194890896
2,8,34,35,43,0.013531841742109783
22,35,37,41,49,0.011345706347415392
7,26,32,37,38,0.0047123261217954
3,7,21,23,47,0.0030643262419715336
1,6,37,38,49,0.0021247662663067685
21,26,27,31,40,0.00170574739902372
1,9,10,13,29,0.0010171485331575572
3,15,20,26,35,0.0008696433746119548
2,6,16,19,48,0.0007326169764506142
6,29,30,34,38,0.0006252958253172892
5,13,28,38,47,0.000252433374901782
4,10,39,40,44,2.7629482056322166e-05
2,5,26,36,37,8.769164821108788e-06
15,24,30,36,42,5.248624007242039e-06
Generation: ,23,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
25,32,33,45,49,0.20603857805995826
12,16,32,35,45,0.18179245066907926
7,8,13,34,44,0.17484632191211935
3,7,23,25,31,0.09385805999125324
3,22,30,32,33,0.07493559777804049
14,31,33,34,44,0.037115454127505935
7,16,24,25,30,0.03610639518050647
13,32,46,48,49,0.020249915215561073
5,9,20,26,44,0.014983712948921118
2,8,34,35,43,0.013531841742109783
3,7,21,23,47,0.0030643262419715336
20,28,41,43,49,0.002840214091185433
1,5,17,32,34,0.0017499883610393335
13,28,30,40,45,0.0011217261419345663
2,5,17,31,32,0.00042113589042725775
2,6,25,30,37,0.00017963274858067948
5,35,36,37,45,4.226284657356042e-05
8,15,35,36,39,1.8334327489130934e-05
2,5,26,36,37,8.769164821108788e-06
17,23,36,39,49,1.5812797699520038e-06
Generation: ,24,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
25,32,33,45,49,0.20603857805995826
12,16,32,35,45,0.18179245066907926
7,8,13,34,44,0.17484632191211935
3,7,23,25,31,0.09385805999125324
11,16,21,31,46,0.05932540528380863
14,31,33,34,44,0.037115454127505935
7,16,24,25,30,0.03610639518050647
3,12,15,35,42,0.005678913032064758
